period_date,store_id,region,store_tier,anomaly_profile,beginning_inv_cost,beginning_inv_retail,purchases_cost,purchases_retail,net_sales,promo_markdowns,shrinkage,ending_inv_retail,cost_to_retail_ratio,ending_inv_cost,cogs,gross_margin,gross_margin_pct,markdown_pct_sales,shrink_pct_sales,imu_pct,gmroi_monthly
2026-03-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,507597.8,1329098.74,299589.36,764222.86,701740.38,61264.23,7646.34,1322670.65,0.385601,510023.29,297163.87,404576.51,0.5765,0.0873,0.0109,0.608,0.7951
2026-04-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,510023.29,1322670.65,252788.88,656871.07,715427.84,48996.72,9170.93,1205946.23,0.385348,464708.8,298103.37,417324.47,0.5833,0.0685,0.0128,0.6152,0.8563
2026-05-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,464708.8,1205946.23,209400.01,575526.05,615765.23,54954.24,9050.37,1101702.44,0.3784,416884.02,257224.79,358540.44,0.5823,0.0892,0.0147,0.6362,0.8134
2026-06-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,416884.02,1101702.44,251017.73,695665.62,596061.35,38144.65,6691.61,1156470.45,0.3716,429744.28,238157.47,357903.88,0.6004,0.064,0.0112,0.6392,0.8455
2026-07-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,429744.28,1156470.45,292507.96,776376.55,650692.95,75888.45,8047.63,1198217.97,0.373673,447741.4,274510.84,376182.11,0.5781,0.1166,0.0124,0.6232,0.8574
2026-08-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,447741.4,1198217.97,234155.69,609406.35,637973.12,62148.31,8169.78,1099333.11,0.377234,414705.67,267191.42,370781.7,0.5812,0.0974,0.0128,0.6158,0.8598
2026-09-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,414705.67,1099333.11,274359.67,692752.19,582318.39,50884.43,7009.29,1151873.19,0.384505,442900.73,246164.61,336153.78,0.5773,0.0874,0.012,0.604,0.7839
2026-10-01,STORE_105,NorthEast,Flagship Tier 1,High-Turn Flagship,442900.73,1151873.19,410581.59,1076897.65,607818.44,43230.8,6815.18,1570906.42,0.382939,601560.66,251921.66,355896.78,0.5855,0.0711,0.0112,0.6187,0.6815
2024-11-01,STORE_106,Central,Flagship Tier 1,Normal,974263.18,2424704.81,471076.54,1097144.93,932155.53,148353.63,18576.09,2422764.49,0.410392,994283.69,451056.03,481099.5,0.5161,0.1592,0.0199,0.5706,0.4888
2024-12-01,STORE_106,Central,Flagship Tier 1,Normal,994283.69,2422764.49,261778.71,588303.18,980505.3,170704.51,27212.06,1832645.8,0.417149,764485.47,491576.93,488928.37,0.4986,0.1741,0.0278,0.555,0.556
2025-01-01,STORE_106,Central,Flagship Tier 1,Normal,764485.47,1832645.8,130106.12,315765.11,526275.19,112188.13,7131.9,1502815.69,0.416397,625767.76,268823.83,257451.36,0.4892,0.2132,0.0136,0.588,0.3704
2025-02-01,STORE_106,Central,Flagship Tier 1,Normal,625767.76,1502815.69,517548.76,1205626.94,508626.24,96445.06,13036.56,2090334.77,0.422131,882394.28,260922.24,247704.0,0.487,0.1896,0.0256,0.5707,0.3285
2025-03-01,STORE_106,Central,Flagship Tier 1,Normal,882394.28,2090334.77,404736.36,916617.77,763546.23,126443.94,18598.19,2098364.18,0.428052,898208.0,388922.64,374623.59,0.4906,0.1656,0.0244,0.5584,0.4208
2025-04-01,STORE_106,Central,Flagship Tier 1,Normal,898208.0,2098364.18,186348.03,445265.58,742109.3,100832.16,18956.19,1681732.11,0.426381,717059.03,367497.0,374612.3,0.5048,0.1359,0.0255,0.5815,0.4638
2025-05-01,STORE_106,Central,Flagship Tier 1,Normal,717059.03,1681732.11,351725.15,813027.64,651435.47,111447.63,16932.89,1714943.76,0.428412,734701.91,334082.27,317353.2,0.4872,0.1711,0.026,0.5674,0.4372
2025-06-01,STORE_106,Central,Flagship Tier 1,Normal,734701.91,1714943.76,369630.67,889267.52,626635.93,110539.29,16422.76,1850613.3,0.424056,784764.5,319568.08,307067.85,0.49,0.1764,0.0262,0.5843,0.4042
2025-07-01,STORE_106,Central,Flagship Tier 1,Normal,784764.5,1850613.3,353261.38,848660.0,687733.96,141723.94,9702.6,1860112.8,0.421605,784232.0,353793.88,333940.08,0.4856,0.2061,0.0141,0.5837,0.4257
2025-08-01,STORE_106,Central,Flagship Tier 1,Normal,784232.0,1860112.8,255458.93,578388.94,702173.1,107618.56,10759.73,1617950.35,0.426365,689836.83,349854.1,352319.0,0.5018,0.1533,0.0153,0.5583,0.478
2025-09-01,STORE_106,Central,Flagship Tier 1,Normal,689836.83,1617950.35,398159.88,911343.58,685140.93,107216.16,13319.29,1723617.55,0.430158,741428.35,346568.36,338572.57,0.4942,0.1565,0.0194,0.5631,0.4731
2025-10-01,STORE_106,Central,Flagship Tier 1,Normal,741428.35,1723617.55,661492.44,1552424.16,678809.87,111662.1,13236.89,2472332.85,0.428237,1058743.28,344177.51,334632.36,0.493,0.1645,0.0195,0.5739,0.3718
2025-11-01,STORE_106,Central,Flagship Tier 1,Normal,1058743.28,2472332.85,573695.37,1318345.39,912134.79,152935.29,20033.53,2705574.63,0.430646,1165143.63,467295.02,444839.77,0.4877,0.1677,0.022,0.5648,0.4001
2025-12-01,STORE_106,Central,Flagship Tier 1,Normal,1165143.63,2705574.63,257972.28,578860.19,964766.98,152761.99,11612.84,2155293.01,0.433291,933868.97,489246.94,475520.04,0.4929,0.1583,0.012,0.5543,0.4531
2026-01-01,STORE_106,Central,Flagship Tier 1,Normal,933868.97,2155293.01,132439.61,309685.05,516141.75,97622.85,11415.26,1839798.2,0.432583,795866.15,270442.43,245699.32,0.476,0.1891,0.0221,0.5723,0.2841
2026-02-01,STORE_106,Central,Flagship Tier 1,Normal,795866.15,1839798.2,406583.25,954398.27,539844.6,118548.3,11658.01,2124145.56,0.430338,914100.92,288348.48,251496.12,0.4659,0.2196,0.0216,0.574,0.2942
2026-03-01,STORE_106,Central,Flagship Tier 1,Normal,914100.92,2124145.56,354390.14,891487.66,764974.18,130627.34,9672.38,2110359.32,0.420638,887698.12,380792.94,384181.24,0.5022,0.1708,0.0126,0.6025,0.4264
2026-04-01,STORE_106,Central,Flagship Tier 1,Normal,887698.12,2110359.32,224161.03,562788.44,767728.66,122529.3,12928.31,1769961.49,0.415936,736191.21,375667.94,392060.72,0.5107,0.1596,0.0168,0.6017,0.4829
2026-05-01,STORE_106,Central,Flagship Tier 1,Normal,736191.21,1769961.49,311746.39,770305.32,647632.44,105685.16,13045.23,1773903.98,0.412531,731789.54,316148.06,331484.38,0.5118,0.1632,0.0201,0.5953,0.4516
2026-06-01,STORE_106,Central,Flagship Tier 1,Normal,731789.54,1773903.98,308239.63,762754.6,629781.49,92201.9,8825.07,1805850.12,0.41,740397.95,299631.22,330150.27,0.5242,0.1464,0.014,0.5959,0.4485
2026-07-01,STORE_106,Central,Flagship Tier 1,Normal,740397.95,1805850.12,410711.32,949111.62,692240.66,138166.26,10497.8,1914057.02,0.417831,799752.95,351356.32,340884.34,0.4924,0.1996,0.0152,0.5673,0.4427
2026-08-01,STORE_106,Central,Flagship Tier 1,Normal,799752.95,1914057.02,234355.14,606702.11,685724.59,93607.68,9749.96,1731676.9,0.410237,710397.54,323710.55,362014.04,0.5279,0.1365,0.0142,0.6137,0.4794
2026-09-01,STORE_106,Central,Flagship Tier 1,Normal,710397.54,1731676.9,299151.32,736433.16,642139.51,104080.2,17496.22,1704394.13,0.409037,697160.62,312388.24,329751.27,0.5135,0.1621,0.0272,0.5938,0.4685
2026-10-01,STORE_106,Central,Flagship Tier 1,Normal,697160.62,1704394.13,538349.4,1384848.45,659261.61,94920.86,15141.16,2319918.95,0.399939,927827.14,307682.88,351578.73,0.5333,0.144,0.023,0.6113,0.4327
2024-11-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,837461.41,2076428.08,508640.14,1315554.52,1070155.79,78002.19,14198.07,2229626.55,0.396848,884822.87,461278.68,608877.11,0.569,0.0729,0.0133,0.6134,0.7071
2024-12-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,884822.87,2229626.55,226017.55,611828.38,1019713.96,98866.35,15356.83,1707517.79,0.390941,667538.22,443302.2,576411.76,0.5653,0.097,0.0151,0.6306,0.7426
2025-01-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,667538.22,1707517.79,144630.87,371145.62,618576.04,64142.36,7077.35,1388867.66,0.390717,542654.18,269514.91,349061.13,0.5643,0.1037,0.0114,0.6103,0.5769
2025-02-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,542654.18,1388867.66,382120.54,956019.04,570626.94,55102.99,8500.25,1710656.52,0.394379,674647.48,250127.24,320499.7,0.5617,0.0966,0.0149,0.6003,0.5266
2025-03-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,674647.48,1710656.52,352051.98,915853.99,843178.3,78893.63,9131.6,1695306.98,0.390899,662693.24,364006.22,479172.08,0.5683,0.0936,0.0108,0.6156,0.7166
2025-04-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,662693.24,1695306.98,276398.71,766141.57,833660.49,55153.76,10451.44,1562182.86,0.38152,596004.07,343087.88,490572.61,0.5885,0.0662,0.0125,0.6392,0.7795
2025-05-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,596004.07,1562182.86,295961.69,748273.27,685826.66,62841.97,7971.91,1553815.59,0.386056,599860.04,292105.72,393720.94,0.5741,0.0916,0.0116,0.6045,0.6585
2025-06-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,599860.04,1553815.59,316277.58,845905.04,746009.08,57397.8,9931.7,1586382.05,0.381768,605630.61,310507.01,435502.07,0.5838,0.0769,0.0133,0.6261,0.7225
2025-07-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,605630.61,1586382.05,330741.33,866832.4,797073.56,74013.04,11451.6,1570676.25,0.381692,599514.31,336857.63,460215.93,0.5774,0.0929,0.0144,0.6184,0.7638
2025-08-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,599514.31,1570676.25,304975.43,830654.48,758562.05,65911.89,9193.79,1567663.0,0.376662,590478.89,314010.85,444551.2,0.586,0.0869,0.0121,0.6328,0.7471
2025-09-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,590478.89,1567663.0,305282.59,774350.05,725618.68,65271.45,10745.21,1540377.71,0.382475,589155.99,306605.49,419013.19,0.5775,0.09,0.0148,0.6058,0.7104
2025-10-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,589155.99,1540377.71,481494.45,1203798.57,758803.72,50188.05,10018.52,1925165.99,0.390154,751110.57,319539.87,439263.85,0.5789,0.0661,0.0132,0.6,0.6555
2025-11-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,751110.57,1925165.99,526648.53,1336245.92,996741.86,61193.51,13868.21,2189608.33,0.391781,857846.86,419912.24,576829.62,0.5787,0.0614,0.0139,0.6059,0.717
2025-12-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,857846.86,2189608.33,236716.23,638930.74,1064884.57,86849.51,15882.97,1660922.02,0.386971,642728.95,451834.14,613050.43,0.5757,0.0816,0.0149,0.6295,0.8171
2026-01-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,642728.95,1660922.02,132479.77,338621.65,564369.41,59329.54,8184.26,1367660.46,0.387693,530232.14,244976.58,319392.83,0.5659,0.1051,0.0145,0.6088,0.5446
2026-02-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,530232.14,1367660.46,336392.65,916412.21,562602.92,52641.24,5916.27,1662912.24,0.379421,630943.57,235681.22,326921.7,0.5811,0.0936,0.0105,0.6329,0.5631
2026-03-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,630943.57,1662912.24,358797.12,983014.89,857536.72,56158.75,11937.97,1720293.69,0.374062,643496.43,346244.26,511292.46,0.5962,0.0655,0.0139,0.635,0.8024
2026-04-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,643496.43,1720293.69,225271.59,607838.4,795282.76,53834.3,9006.41,1470008.62,0.373161,548549.84,320218.18,475064.58,0.5974,0.0677,0.0113,0.6294,0.7971
2026-05-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,548549.84,1470008.62,250876.86,667336.32,699515.26,65154.16,9977.32,1362698.2,0.374028,509687.18,289739.52,409775.74,0.5858,0.0931,0.0143,0.6241,0.7744
2026-06-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,509687.18,1362698.2,387828.24,1008432.52,710195.83,54504.86,10331.55,1596098.48,0.378518,604151.84,293363.58,416832.25,0.5869,0.0767,0.0145,0.6154,0.7485
2026-07-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,604151.84,1596098.48,296415.57,741118.04,748034.23,74386.39,10012.12,1504783.78,0.385316,579817.58,320749.83,427284.4,0.5712,0.0994,0.0134,0.6,0.7218
2026-08-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,579817.58,1504783.78,312720.06,820881.66,730060.89,62676.92,8053.86,1524873.77,0.383777,585211.96,307325.68,422735.21,0.579,0.0859,0.011,0.619,0.7257
2026-09-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,585211.96,1524873.77,299096.47,764099.96,754040.97,51732.59,10190.58,1473009.59,0.386334,569073.72,315234.71,438806.26,0.5819,0.0686,0.0135,0.6086,0.7603
2026-10-01,STORE_107,SouthEast,Flagship Tier 1,High-Turn Flagship,569073.72,1473009.59,523141.88,1351145.01,664396.31,51098.3,7346.12,2101313.87,0.386741,812663.65,279551.95,384844.36,0.5792,0.0769,0.0111,0.6128,0.557
2024-11-01,STORE_108,West,Flagship Tier 1,Normal,951089.21,2364653.5,599601.6,1353466.35,864558.06,135414.95,13215.85,2704930.99,0.417063,1128127.07,422563.74,441994.32,0.5112,0.1566,0.0153,0.557,0.4252
2024-12-01,STORE_108,West,Flagship Tier 1,Normal,1128127.07,2704930.99,196022.63,499276.49,832127.49,130788.94,11609.43,2229681.62,0.413253,921423.56,402726.14,429401.35,0.516,0.1572,0.014,0.6074,0.419
2025-01-01,STORE_108,West,Flagship Tier 1,Normal,921423.56,2229681.62,123643.95,301850.57,503084.28,91888.6,9266.93,1927292.38,0.41282,795625.14,249442.37,253641.91,0.5042,0.1827,0.0184,0.5904,0.2954
2025-02-01,STORE_108,West,Flagship Tier 1,Normal,795625.14,1927292.38,324808.98,767237.4,490203.03,117020.31,9793.39,2077513.05,0.415818,863867.43,256566.69,233636.34,0.4766,0.2387,0.02,0.5767,0.2816
2025-03-01,STORE_108,West,Flagship Tier 1,Normal,863867.43,2077513.05,235875.42,605787.54,700804.29,89480.9,12009.94,1881005.46,0.409847,770924.55,328818.3,371985.99,0.5308,0.1277,0.0171,0.6106,0.4551
2025-04-01,STORE_108,West,Flagship Tier 1,Normal,770924.55,1881005.46,301394.05,783441.12,760312.39,109880.47,14373.18,1779880.54,0.402455,716320.99,355997.61,404314.78,0.5318,0.1445,0.0189,0.6153,0.5437
2025-05-01,STORE_108,West,Flagship Tier 1,Normal,716320.99,1779880.54,250037.04,608078.47,579846.84,85273.89,12227.2,1710611.08,0.404679,692249.22,274108.81,305738.03,0.5273,0.1471,0.0211,0.5888,0.4341
2025-06-01,STORE_108,West,Flagship Tier 1,Normal,692249.22,1710611.08,331201.96,783421.87,618882.9,88324.22,8363.73,1778462.1,0.41036,729809.58,293641.6,325241.3,0.5255,0.1427,0.0135,0.5772,0.4574
2025-07-01,STORE_108,West,Flagship Tier 1,Normal,729809.58,1778462.1,359877.5,881658.57,625300.13,140900.36,10079.06,1883841.12,0.409638,771693.31,317993.77,307306.36,0.4915,0.2253,0.0161,0.5918,0.4093
2025-08-01,STORE_108,West,Flagship Tier 1,Normal,771693.31,1883841.12,310054.95,689506.39,680528.16,120270.55,12439.89,1760108.91,0.420366,739890.26,341858.0,338670.16,0.4977,0.1767,0.0183,0.5503,0.4481
2025-09-01,STORE_108,West,Flagship Tier 1,Normal,739890.26,1760108.91,309423.57,745148.68,619700.5,95285.2,7699.48,1782572.41,0.418845,746620.98,302692.85,317007.65,0.5115,0.1538,0.0124,0.5847,0.4265
2025-10-01,STORE_108,West,Flagship Tier 1,Normal,746620.98,1782572.41,568610.73,1385353.35,613060.06,102503.02,10600.7,2441761.98,0.415171,1013749.38,301482.33,311577.73,0.5082,0.1672,0.0173,0.5896,0.354
2025-11-01,STORE_108,West,Flagship Tier 1,Normal,1013749.38,2441761.98,453984.28,1186733.73,838772.02,139650.91,16729.68,2633343.1,0.404502,1065192.47,402541.19,436230.83,0.5201,0.1665,0.0199,0.6175,0.4197
2025-12-01,STORE_108,West,Flagship Tier 1,Normal,1065192.47,2633343.1,213993.68,544191.11,906985.19,141178.01,23627.29,2105743.72,0.402572,847713.36,431472.79,475512.4,0.5243,0.1557,0.0261,0.6068,0.4972
2026-01-01,STORE_108,West,Flagship Tier 1,Normal,847713.36,2105743.72,122888.05,292057.49,486762.48,116301.51,10570.23,1784166.99,0.404788,722209.58,248391.83,238370.65,0.4897,0.2389,0.0217,0.5792,0.3037
2026-02-01,STORE_108,West,Flagship Tier 1,Normal,722209.58,1784166.99,391131.42,872433.99,493161.2,113556.78,8161.99,2041721.01,0.419085,855654.17,257686.83,235474.37,0.4775,0.2303,0.0166,0.5517,0.2985
2026-03-01,STORE_108,West,Flagship Tier 1,Normal,855654.17,2041721.01,302307.05,743335.41,689493.57,111289.51,10076.44,1974196.9,0.415777,820824.83,337136.39,352357.18,0.511,0.1614,0.0146,0.5933,0.4204
2026-04-01,STORE_108,West,Flagship Tier 1,Normal,820824.83,1974196.9,197527.06,463776.39,727422.97,110084.59,11223.57,1589242.16,0.417704,663833.26,354518.63,372904.34,0.5126,0.1513,0.0154,0.5741,0.5023
2026-05-01,STORE_108,West,Flagship Tier 1,Normal,663833.26,1589242.16,324718.63,802997.45,609453.9,87943.98,15201.92,1679639.81,0.413233,694082.27,294469.62,314984.28,0.5168,0.1443,0.0249,0.5956,0.4639
2026-06-01,STORE_108,West,Flagship Tier 1,Normal,694082.27,1679639.81,298260.52,783963.63,627810.72,91498.12,11863.88,1732430.72,0.402801,697825.43,294517.36,333293.36,0.5309,0.1457,0.0189,0.6195,0.4789
2026-07-01,STORE_108,West,Flagship Tier 1,Normal,697825.43,1732430.72,317874.8,826746.55,667684.38,148458.17,11235.95,1731798.77,0.396885,687325.74,328374.49,339309.89,0.5082,0.2223,0.0168,0.6155,0.4899
2026-08-01,STORE_108,West,Flagship Tier 1,Normal,687325.74,1731798.77,335836.22,818556.46,663685.12,112881.2,9618.21,1764170.7,0.401184,707757.23,315404.73,348280.39,0.5248,0.1701,0.0145,0.5897,0.4993
2026-09-01,STORE_108,West,Flagship Tier 1,Normal,707757.23,1764170.7,232327.36,540325.48,601688.23,74481.2,16546.45,1611780.3,0.407935,657501.56,282583.03,319105.2,0.5303,0.1238,0.0275,0.57,0.4675
2026-10-01,STORE_108,West,Flagship Tier 1,Normal,657501.56,1611780.3,687834.15,1758945.41,661794.54,113853.93,15436.69,2579640.55,0.399123,1029595.06,315740.65,346053.89,0.5229,0.172,0.0233,0.609,0.4102
2024-11-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,719697.15,1827532.83,458701.99,1204946.46,886470.65,72459.95,13645.91,2059902.78,0.388593,800463.07,377936.07,508534.58,0.5737,0.0817,0.0154,0.6193,0.6691
2024-12-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,800463.07,2059902.78,195606.8,530379.72,883966.2,65823.62,10916.13,1629576.55,0.384541,626639.03,369430.84,514535.36,0.5821,0.0745,0.0123,0.6312,0.7211
2025-01-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,626639.03,1629576.55,101751.24,281882.39,469803.99,50911.08,4797.19,1385946.68,0.381065,528135.89,200254.38,269549.61,0.5737,0.1084,0.0102,0.639,0.4668
2025-02-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,528135.89,1385946.68,234917.68,596455.88,471070.22,55626.47,7472.66,1448233.21,0.384914,557444.56,205609.01,265461.21,0.5635,0.1181,0.0159,0.6061,0.4891
2025-03-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,557444.56,1448233.21,335128.48,855082.52,680838.85,56334.51,10535.77,1555606.6,0.387517,602823.35,289749.69,391089.16,0.5744,0.0827,0.0155,0.6081,0.6741
2025-04-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,602823.35,1555606.6,205200.82,524860.16,759971.34,71867.05,11926.27,1236702.1,0.388386,480317.79,327706.38,432264.96,0.5688,0.0946,0.0157,0.609,0.7982
2025-05-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,480317.79,1236702.1,271186.43,700431.3,613958.33,46128.16,8978.92,1268067.99,0.387947,491942.6,259561.62,354396.71,0.5772,0.0751,0.0146,0.6128,0.729
2025-06-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,491942.6,1268067.99,260458.01,718439.03,591900.06,45807.38,6731.01,1342068.57,0.378756,508315.95,244084.66,347815.4,0.5876,0.0774,0.0114,0.6375,0.6955
2025-07-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,508315.95,1342068.57,250559.95,695599.12,603786.13,63354.94,7920.04,1362606.58,0.372424,507467.09,251408.81,352377.32,0.5836,0.1049,0.0131,0.6398,0.6938
2025-08-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,507467.09,1362606.58,233499.23,623503.21,650064.19,49970.85,6761.29,1279313.46,0.373074,477278.84,263687.48,386376.71,0.5944,0.0769,0.0104,0.6255,0.7847
2025-09-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,477278.84,1279313.46,235538.37,641599.08,617256.48,48615.25,9493.73,1245547.08,0.371083,462200.84,250616.37,366640.11,0.594,0.0788,0.0154,0.6329,0.7805
2025-10-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,462200.84,1245547.08,518242.97,1342274.77,600625.32,46324.31,8305.22,1932567.0,0.378868,732188.48,248255.33,352369.99,0.5867,0.0771,0.0138,0.6139,0.59
2025-11-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,732188.48,1932567.0,393924.57,1037272.76,885928.23,87196.14,10830.89,1985884.5,0.379183,753013.84,373099.21,512829.02,0.5789,0.0984,0.0122,0.6202,0.6906
2025-12-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,753013.84,1985884.5,196756.54,524786.27,874643.79,60017.89,12657.17,1563351.92,0.378293,591405.84,358364.54,516279.25,0.5903,0.0686,0.0145,0.6251,0.768
2026-01-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,591405.84,1563351.92,113765.71,290149.58,483582.63,47476.98,5157.09,1317284.8,0.380454,501165.91,204005.64,279576.99,0.5781,0.0982,0.0107,0.6079,0.5118
2026-02-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,501165.91,1317284.8,280044.22,726081.21,482932.98,56254.34,7033.09,1497145.6,0.382315,572381.7,208828.43,274104.55,0.5676,0.1165,0.0146,0.6143,0.5107
2026-03-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,572381.7,1497145.6,293804.46,790224.19,711396.73,50464.48,8430.05,1517078.53,0.378682,574490.59,291695.57,419701.16,0.59,0.0709,0.0118,0.6282,0.7319
2026-04-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,574490.59,1517078.53,204113.81,555899.24,670678.84,61225.23,9716.76,1331356.94,0.375597,500053.78,278550.62,392128.22,0.5847,0.0913,0.0145,0.6328,0.7299
2026-05-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,500053.78,1331356.94,217565.78,588128.83,610176.11,40914.88,7813.25,1260581.53,0.37386,471281.41,246338.15,363837.96,0.5963,0.0671,0.0128,0.6301,0.7492
2026-06-01,STORE_109,NorthEast,Flagship Tier 1,High-Turn Flagship,471281.41,1260581.53,279957.75,716810.91,593663.83,38728.02,7499.71,1337500.88,0.379914,508135.37,243103.79,350560.04,0.5905,0.0652,0.0126,0.6094,0.7159
